block,timestamp,previousVariableBorrowIndex,variableBorrowIndex,percent_deltaIndex,currentVariableBorrowRate,utilization
24467936,1771227479,1218157781067581209423818516,1218157798427499063437259637,0.000000001187579997304529349587,37447302936687462528916391,0.689061805078678313307705138868
24467942,1771227551,1218157798427499063437259637,1218157902575275438846981032,0.000000001187446237017732102332,37447468573619336300941841,0.689064857135187724956892907358
24467950,1771227647,1218157902575275438846981032,1218158041439605345855924312,0.000000001187451507493146202667,37447468256949754484429139,0.689064856719832974363271205220
24467955,1771227707,1218158041439605345855924312,1218158128229818842420931846,0.000000001187451470485711979563,37450255219037251015142646,0.689116142545551979559093069838
24467956,1771227719,1218158128229818842420931846,1218158145589154125680897441,0.000000001187539807231037918920,37450448281606333791137251,0.689119695898240958165104075306
24467960,1771227767,1218158145589154125680897441,1218158215026855694083650321,0.000000001187545959716966187860,37450458540037670003034651,0.689119887377201645328739232355
24467961,1771227779,1218158215026855694083650321,1218158232386286459733906216,0.000000001187546265028297959778,37450188892253721035969455,0.689114926081716983041758339823
24467964,1771227815,1218158232386286459733906216,1218158284464205271017323506,0.000000001187537722478913877594,37450189471497359359175765,0.689114938770675977686153146351
24467976,1771227959,1218158284464205271017323506,1218158492775906002135520418,0.000000001187537819623428532295,37450212300280705819015004,0.689115366978262589015002959059
24467977,1771227971,1218158492775906002135520418,1218158510135226586192887291,0.000000001187538456459691360578,37450273926355028841966742,0.689116501678210702230842343852
24467978,1771227983,1218158510135226586192887291,1218158527494575983202384490,0.000000001187540399349984454602,37450167490420947145528134,0.689114543754824060428632037656
24467985,1771228067,1218158527494575983202384490,1218158649009683334632602293,0.000000001187537079254463184763,37450360544127790791172416,0.689118101003889815814318353659
24467986,1771228079,1218158649009683334632602293,1218158666369074860666846528,0.000000001187543156403829009339,37439710686556232257824103,0.688922126406265489251268263615
24467990,1771228127,1218158666369074860666846528,1218158735786897293955920928,0.000000001187205472819030660503,37439753109638880510067162,0.688922909731448762649108630285
24467992,1771228151,1218158735786897293955920928,1218158770495849322843706042,0.000000001187206795834801603216,37439769439811114254939292,0.688923211592894380039808766014
24467995,1771228187,1218158770495849322843706042,1218158822559301929088231457,0.000000001187207326274691169324,37439769937632709374449296,0.688923222781857247376535724470
24468005,1771228307,1218158822559301929088231457,1218158996104162328089588880,0.000000001187207400906350148003,37439757677257707668366775,0.688923003942747746997099511646
24468010,1771228367,1218158996104162328089588880,1218159082876573383798028269,0.000000001187206969769742100251,37441321506135919774989602,0.688951784403191935801658019045
24468012,1771228391,1218159082876573383798028269,1218159117586989302674263593,0.000000001187256533826304810229,37441326849343802353862514,0.688951884075294396225785931165
24468018,1771228463,1218159117586989302674263593,1218159221718257854019239401,0.000000001187256737367192727106,37441248769345845948743011,0.688950451328980917331534783443
24468019,1771228475,1218159221718257854019239401,1218159239073433952164500993,0.000000001187254220861670312350,37441261402262620951767668,0.688950684472039553973843339918
24468031,1771228631,1218159239073433952164500993,1218159464690821853451661862,0.000000001187254720462031393670,37441245463038245919400680,0.688950399968681792550739828584
24468047,1771228823,1218159464690821853451661862,1218159742373699960048523869,0.000000001187254240521869568890,37441257708046576425011539,0.688950636115835068906676497136
24468051,1771228871,1218159742373699960048523869,1218159811794452080872646013,0.000000001187254526173002084268,37441258798907271764785812,0.688950658894108780572196337744
24468052,1771228883,1218159811794452080872646013,1218159829149641234877333486,0.000000001187254535424860484947,37441258964846382836681026,0.688950662623817766672118523275
24468054,1771228907,1218159829149641234877333486,1218159863860020438503580163,0.000000001187254553928577699897,37442207820684594332783980,0.688968124520127012111458952859
24468064,1771229027,1218159863860020438503580163,1218160037416329535266737428,0.000000001187284705735554673576,37442238251498903945692033,0.688968691260344545668203863897
24468066,1771229051,1218160037416329535266737428,1218160072127622533159643001,0.000000001187285603165832981176,37442238583375272527435104,0.688968698719834682364648870134
24468070,1771229099,1218160072127622533159643001,1218160141550212111565490810,0.000000001187285630921408596805,37442238782115895998533624,0.688968705082200982836582170421
24468071,1771229111,1218160141550212111565490810,1218160158905860216472759045,0.000000001187285603165832981176,37442232683741533583316827,0.688968593543323071237693966395
24468078,1771229207,1218160158905860216472759045,1218160297751031343271335539,0.000000001187285478265742710846,37442550115277039741566277,0.688974440227621665044921428489
24468091,1771229363,1218160297751031343271335539,1218160523376380990422247279,0.000000001187295585209514616488,37443113027703744798907985,0.688984807555119926902875704400
24468107,1771229555,1218160523376380990422247279,1218160801073351228400376514,0.000000001187313460511892465131,37443042490288413509442954,0.688983520367862811717429849523
24468119,1771229699,1218160801073351228400376514,1218161009345728094924937509,0.000000001187311190722597721876,37443054072431728312162229,0.688983741613780953372270232649
24468120,1771229711,1218161009345728094924937509,1218161026701766476504713013,0.000000001187311471362306747324,37444985030985536694589886,0.689019275181405266295087130857
24468126,1771229783,1218161026701766476504713013,1218161130843372321180572774,0.000000001187372737169549047810,37444793955087570485972608,0.689015763120951141296188779961
24468127,1771229795,1218161130843372321180572774,1218161148200218924486630049,0.000000001187366630942913609449,37444306327641790046377913,0.689006790630422472077043494210
24468128,1771229807,1218161148200218924486630049,1218161165556839744347420940,0.000000001187351180339154104824,37444980719999703382523947,0.689019201262800806695452138229
24468134,1771229879,1218161165556839744347420940,1218161269698445470188545275,0.000000001187372601475623838824,37444967552215140096014099,0.689018963011478358104966446263
24468139,1771229939,1218161269698445470188545275,1218161356483093190979310997,0.000000001187372174656549931970,37445655563268402863720222,0.689031626956539078321384295123
24468149,1771230059,1218161356483093190979310997,1218161530055596330696698348,0.000000001187394033097533038449,37446029056290180657819167,0.689038506621844515365182815003
24468152,1771230095,1218161530055596330696698348,1218161582127871473010307327,0.000000001187405815647777139159,37446057398273773286052513,0.689039030167885480082645699440
24468163,1771230227,1218161582127871473010307327,1218161773059710550293119505,0.000000001187406784008970817013,37447103380186142883292999,0.689058284559292077986469848838
24468167,1771230275,1218161773059710550293119505,1218161842491417018430052034,0.000000001187439891784751061967,37447104043920304569776312,0.689058299478987223984915999608
24468171,1771230323,1218161842491417018430052034,1218161911923128674621839176,0.000000001187439914914397270461,37447584348311207531978260,0.689067140595973182115585586871
24468174,1771230359,1218161911923128674621839176,1218161963997582923106612099,0.000000001187455134221693242580,37447584846110456097791555,0.689067151785797360474816741771
24468190,1771230551,1218161963997582923106612099,1218162241728046869964427439,0.000000001187455261434748216478,37447585870240854703452499,0.689067181455416455371221218229
24468193,1771230587,1218162241728046869964427439,1218162293802517333466399669,0.000000001187455183564938735521,37447587998838961367566041,0.689067222654692668193376903218
24468201,1771230683,1218162293802517333466399669,1218162432667790679347712863,0.000000001187455293816253032446,37443832237198415323856242,0.688998115712271208543882039521
24468207,1771230755,1218162432667790679347712863,1218162536806310579217281688,0.000000001187336183076463264531,37449007392268380833154479,0.689093351360869466049052789458
24468209,1771230779,1218162536806310579217281688,1218162571523950226031967556,0.000000001187500255535785647719,37449010982306129456665800,0.689093418776765664901517993712
24468217,1771230875,1218162571523950226031967556,1218162710394532020606122512,0.000000001187500415130345437585,37449012309759862415403289,0.689093448616717285659660774400
24468225,1771230971,1218162710394532020606122512,1218162849265134568973460986,0.000000001187500459076673564596,37449014596641260410381915,0.689093496111759296063326019066
24468241,1771231163,1218162849265134568973460986,1218163127006404120172018615,0.000000001187500597854551642740,37449189938235411668953349,0.689096733518499093840148361778
24468244,1771231199,1218163127006404120172018615,1218163179083143040415684938,0.000000001187506050283183782640,37458657544653478960742235,0.689270955507012339502637132682
24468265,1771231451,1218163179083143040415684938,1218163543712537237124753780,0.000000001187806416716849044633,37453862344341955299350849,0.689182729931995585737070086907
24468267,1771231475,1218163543712537237124753780,1218163578434706437539383567,0.000000001187654197210008533148,37453958637839757624444728,0.689184503248841062728047290875
24468274,1771231559,1218163578434706437539383567,1218163699962618879194327161,0.000000001187657297904313081062,37453631432706980901082726,0.689178486858920913427084542491
24468276,1771231583,1218163699962618879194327161,1218163734684578463162602274,0.000000001187646878989904614589,37453583784521901742355615,0.689177611405374035413728961430
24468277,1771231595,1218163734684578463162602274,1218163752045536539795028544,0.000000001187645352433245754999,37450704469024769649918168,0.689124627807668033163679410791
24468282,1771231655,1218163752045536539795028544,1218163838843657350413603207,0.000000001187554092100621567131,37450705298675249054503002,0.689124646457948575317686845665
24468290,1771231751,1218163838843657350413603207,1218163977720666588032062734,0.000000001187554142985843391254,37450436062521449812290879,0.689119697470584879894772711850
24468291,1771231763,1218163977720666588032062734,1218163995080169056203712576,0.000000001187545543383331953426,37446397992187842376301093,0.689045394237939756720834338921
24468292,1771231775,1218163995080169056203712576,1218164012437799993995166390,0.000000001187417497661158449773,37448425635408469236283643,0.689082706979727177554195804987
24468294,1771231799,1218164012437799993995166390,1218164047154942369610775094,0.000000001187481807329859861966,37447940060610407729404138,0.689073772935035355757804609311
24468295,1771231811,1218164047154942369610775094,1218164064513288848631334689,0.000000001187466402985393187919,37447921294213684547828814,0.689073428278098476518209736241
24468298,1771231847,1218164064513288848631334689,1218164116588303673270151337,0.000000001187465817034352390553,37446818500022215960987098,0.689053137028708295730439203908
24468303,1771231907,1218164116588303673270151337,1218164203377444088244817838,0.000000001187430868447118379648,37446840441990024766477172,0.689053544180297294907688865351
24468305,1771231931,1218164203377444088244817838,1218164238093122327221426392,0.000000001187431541982419958003,37446840786147048856869092,0.689053551866273261694573193381
24468306,1771231943,1218164238093122327221426392,1218164255450961977240226163,0.000000001187431541982419958003,37446839854481875705634586,0.689053535399438144004591322300
24468310,1771231991,1218164255450961977240226163,1218164324882321323235368137,0.000000001187431537356490757664,37446840542640347289992001,0.689053550768526812397851699643
24468313,1771232027,1218164324882321323235368137,1218164376955844386700971001,0.000000001187431548150325696320,37446820407813127385040867,0.689053182282986065310126377881
24468322,1771232135,1218164376955844386700971001,1218164533176342934788268908,0.000000001187430962199284898954,37446823415703800565280116,0.689053243721326369453095139761
24468324,1771232159,1218164533176342934788268908,1218164567892014788002562329,0.000000001187430996122766252900,37453785474714801813627489,0.689181352852856310420293084462
24468334,1771232279,1218164567892014788002562329,1218164741502660335620661712,0.000000001187651830584594401428,37453785829782382250591668,0.689181366154988817029902747890
24468336,1771232303,1218164741502660335620661712,1218164776224792743436879829,0.000000001187651773223071365957,37453183307401508482440325,0.689170280076635832777753876144
24468337,1771232315,1218164776224792743436879829,1218164793585580029462479169,0.000000001187632658883330805111,37453183473329219111521966,0.689170283806782690838588223414
24468349,1771232459,1218164793585580029462479169,1218165001915047683397281790,0.000000001187632759111798328970,37453180666945999244323161,0.689170240286132607110403114348
24468355,1771232531,1218165001915047683397281790,1218165106079787065875075968,0.000000001187632618791943712849,37453186396408375622691753,0.689170349774710699897184440488
24468358,1771232567,1218165106079787065875075968,1218165158162168064656356297,0.000000001187632776073539005943,37453171222101761138802101,0.689170072572151903855797172582
24468359,1771232579,1218165158162168064656356297,1218165175522955191960244761,0.000000001187632270305272186306,37453166782894823378886850,0.689169991560019457033092749043
24468361,1771232603,1218165175522955191960244761,1218165210244526073384884833,0.000000001187632140779252715636,37452873022155792079517837,0.689164587218350721542492465232
24468362,1771232615,1218165210244526073384884833,1218165227605175717372347414,0.000000001187622814905845864321,37452875068679277197210796,0.689164625554628762493791782617
24468363,1771232627,1218165227605175717372347414,1218165244965826557406230813,0.000000001187622888920714103733,37452443902852120596163420,0.689156692049725960735884200403
24468366,1771232663,1218165244965826557406230813,1218165297047180982947014257,0.000000001187609233177511214308,37452489826787085186809880,0.689157539158203436002736452792
24468369,1771232699,1218165297047180982947014257,1218165349128601496981309348,0.000000001187610688803254703644,37452490304989655924546268,0.689157549988232198678872464370
24468382,1771232855,1218165349128601496981309348,1218165574814785670034427595,0.000000001187610787489745689527,37452780304432058277753537,0.689162895267337094473703018593
24468384,1771232879,1218165574814785670034427595,1218165609536009641239560980,0.000000001187619891318547615811,37452798401471090169468067,0.689163229622020367948209695896
24468386,1771232903,1218165609536009641239560980,1218165644257251379261744032,0.000000001187620464933776936543,37452798733327249827296334,0.689163237082286217471960299008
24468389,1771232939,1218165644257251379261744032,1218165696339116303378813735,0.000000001187620483437494151492,37455678806488897471857458,0.689216237340989690274284384941
24468392,1771232975,1218165696339116303378813735,1218165748424988484448072725,0.000000001187711811617080840456,37455680263894783046858499,0.689216266190522008905361417419
24468400,1771233071,1218165748424988484448072725,1218165887320663926306257915,0.000000001187711896425784225319,37407718083136562797129224,0.688333686205995998186324413837
24468402,1771233095,1218165887320663926306257915,1218165922000121110495734513,0.000000001186190978774703808085,37407575968699375413741403,0.688331072408343902502281252964
24468418,1771233287,1218165922000121110495734513,1218166199434760128935423951,0.000000001186186587611344883196,37401836497750531212847165,0.688225467209608643415208462102
24468420,1771233311,1218166199434760128935423951,1218166234108773573974199929,0.000000001186004470558425389261,37399962931722567122611579,0.688190991769146442891269543907
24468421,1771233323,1218166234108773573974199929,1218166251444912205834807498,0.000000001185945045871032327757,37399965111704006908779642,0.688191032558411408537324405188
24468426,1771233383,1218166251444912205834807498,1218166338125614118358707351,0.000000001185945156893334790273,37399966180786697275705123,0.688191055600914980416860089463
24468427,1771233395,1218166338125614118358707351,1218166355461755736568865304,0.000000001185945156893334790273,37399947362835007592924274,0.688190709992639093606214828469
24468428,1771233407,1218166355461755736568865304,1218166372797888878742174525,0.000000001185944564774388254591,37400074518861349895242555,0.688193050552854068691033262439
24468436,1771233503,1218166372797888878742174525,1218166511487434426722995603,0.000000001185948651782897655949,37399740592384983033986227,0.688186911131244860584388334246
24468458,1771233767,1218166511487434426722995603,1218166892880360803848880321,0.000000001185938180150918585916,37399744382932054232226227,0.688186995709477389304709049611
24468470,1771233911,1218166892880360803848880321,1218167100912937514618527848,0.000000001185938216457454345068,37399745897575886204576858,0.688187031668321291810741513473
24468474,1771233959,1218167100912937514618527848,1218167170257140454737733035,0.000000001185938194869784467755,37399584329243601721243112,0.688184061232634980420641568344
24468481,1771234055,1218167170257140454737733035,1218167308944959037938057939,0.000000001185933106347588200190,37399570022151998340292354,0.688183803349032841012444805529
24468482,1771234067,1218167308944959037938057939,1218167326280930839217512567,0.000000001185932592869439311055,37399569964817334019825193,0.688183802967870406064321286976
24468492,1771234187,1218167326280930839217512567,1218167499640662155380989611,0.000000001185932668734679354680,37399540765180616781144046,0.688183272467887241496953265596
24468493,1771234199,1218167499640662155380989611,1218167516976623108884633844,0.000000001185931667683585594621,37399559931308468483837680,0.688183625831045753251657970395
24468497,1771234247,1218167516976623108884633844,1218167586320504926625519425,0.000000001185932301435895346951,37399641062850987542809486,0.688185121484646500356063825166
24468498,1771234259,1218167586320504926625519425,1218167603656513605075550336,0.000000001185934850322922784471,37399641707209834048392461,0.688185134015838917420637699252
24468506,1771234355,1218167603656513605075550336,1218167742344594303785502701,0.000000001185934926650755727451,37400073371605067023494634,0.688193082764402941364778598654
24468510,1771234403,1218167742344594303785502701,1218167811689440939038908186,0.000000001185948580080993913309,37400074034125126425126357,0.688193097651576768392089888948
24468511,1771234415,1218167811689440939038908186,1218167829025653521748612517,0.000000001185948580080993913309,37399883482442533751013010,0.688189591851142368206240007567
24468517,1771234487,1218167829025653521748612517,1218167933042404235736216312,0.000000001185942575624802536784,37399884497444660451323852,0.688189614572361829658575516078
24468522,1771234547,1218167933042404235736216312,1218168019723038967851253740,0.000000001185942599679634750782,37399885317765790301683405,0.688189633037211367927454830351
24468538,1771234739,1218168019723038967851253740,1218168297101117642831357016,0.000000001185942719028609815268,37399887973410110063140786,0.688189692688137233389511493442
24468547,1771234847,1218168297101117642831357016,1218168453126325731886675742,0.000000001185942743186240520277,37398675552929919269795609,0.688167388157298054451871394122
24468549,1771234871,1218168453126325731886675742,1218168487797472912718839814,0.000000001185904235923018745780,37399788120962503166650166,0.688187861701871739228408841882
24468550,1771234883,1218168487797472912718839814,1218168505133562586783460435,0.000000001185939513259626210129,37399788286940360081198737,0.688187865430050504933490174153
24468553,1771234919,1218168505133562586783460435,1218168557141833320074570378,0.000000001185939531763343218283,37399789263243970255185930,0.688187885417408051758059173153
24468556,1771234955,1218168557141833320074570378,1218168609150107631448747707,0.000000001185939562602871703070,37402660201587432710849608,0.688240717581724115170516142825
24468558,1771234979,1218168609150107631448747707,1218168643824953297162278256,0.000000001186030588555079696069,37402928026770100298894022,0.688245647131993654177506414271
24468559,1771234991,1218168643824953297162278256,1218168661162500646359533435,0.000000001186039081761218078516,37402956000770827154725466,0.688246162551584550470806789235
24468562,1771235027,1218168661162500646359533435,1218168713175183075232760912,0.000000001186039982275449048479,37402957243712939176022795,0.688246187446057811065713849530
24468568,1771235099,1218168713175183075232760912,1218168817200558052284089921,0.000000001186040043954506018054,37402958239562631766947829,0.688246209815838727585912693030
24468570,1771235123,1218168817200558052284089921,1218168851875685941908180726,0.000000001186040043954506018054,37403132427489677241485335,0.688249416370129041276015868789
24468571,1771235135,1218168851875685941908180726,1218168869213330998982174045,0.000000001186045558062194920733,37403136764667921074405400,0.688249496852120112855288880382
24468576,1771235195,1218168869213330998982174045,1218168955901570037895987227,0.000000001186045728296392016137,37403137594541843374860512,0.688249515493637442631325029652
24468578,1771235219,1218168955901570037895987227,1218168990576868150124502722,0.000000001186045733847507221981,37402597512227427746541738,0.688239578409286956173218641197
24468582,1771235267,1218168990576868150124502722,1218169059926465948222676661,0.000000001186028622535140186756,37401294684398307186118990,0.688215606859006734374872849003
24468583,1771235279,1218169059926465948222676661,1218169077263262108776529043,0.000000001185987289857119314964,37401289877767825353925745,0.688215519082821636231983575271
24468588,1771235339,1218169077263262108776529043,1218169163947235472365580821,0.000000001185987164031843039129,37401917870281943914669357,0.688227078582549056662287512154
24468596,1771235435,1218169163947235472365580821,1218169302643934455092352296,0.000000001186007102712179466873,37401919198089176253546353,0.688227108408615895207560697600
24468597,1771235447,1218169302643934455092352296,1218169319981023553761027356,0.000000001186007088834391659058,37412199591550516026629636,0.688416285804111405255412137194
24468607,1771235567,1218169319981023553761027356,1218169493399581314104216835,0.000000001186333150234493862642,37412090999600382196592489,0.688414294273261062606650284579
24468614,1771235651,1218169493399581314104216835,1218169614792234082540583299,0.000000001186329682637913713241,37412092161365922391424155,0.688414320373711974276886849111
24468615,1771235663,1218169614792234082540583299,1218169632134043146916292816,0.000000001186329664134196498291,37412231400651320463059815,0.688416883169720605906150012743
24468617,1771235687,1218169632134043146916292816,1218169666817791100830536276,0.000000001186334095774436598238,37412287352256303805425102,0.688417914123605201304201273160
24468630,1771235843,1218169666817791100830536276,1218169892262514033813796036,0.000000001186335959668091353904,37412021717505396188828854,0.688413034761647724124600244977
24468632,1771235867,1218169892262514033813796036,1218169926946075003164974691,0.000000001186327443688147247978,37412446344755478897737366,0.688420849974891724265546599781
24468636,1771235915,1218169926946075003164974691,1218169996313987222763707076,0.000000001186340923646038042951,37412466156043914435142404,0.688421217234675197893523090897
24468638,1771235939,1218169996313987222763707076,1218170030997963180306874674,0.000000001186341534268701586787,37412469269459198010812579,0.688421275873628557562255991797
24468649,1771236071,1218170030997963180306874674,1218170221759864473825416402,0.000000001186341711736169829289,37412471095086952892431108,0.688421316888779943887755052856
24468653,1771236119,1218170221759864473825416402,1218170291127839371999326094,0.000000001186341710054013681240,37412312598287153049687291,0.688418402976142762561551080580
24468665,1771236275,1218170291127839371999326094,1218170516572829976563189797,0.000000001186336759598014108196,37409625921564046153210577,0.688368973955473140158289879764
24468680,1771236455,1218170516572829976563189797,1218170776683036591749237470,0.000000001186251583382455800054,37409753574680048075846463,0.688371333000215801511956215109
24468684,1771236503,1218170776683036591749237470,1218170846046004422821921286,0.000000001186255538243585760938,37409754238554761628546423,0.688371347914413567181668440753
24468686,1771236527,1218170846046004422821921286,1218170880727490434896719637,0.000000001186255538243585760938,37409754570492101867811699,0.688371355371512283483070859802
24468689,1771236563,1218170880727490434896719637,1218170932749721765952736319,0.000000001186255562915208507409,37409755068398128649879930,0.688371366557160691002081875922
24468692,1771236599,1218170932749721765952736319,1218170984771956011019737965,0.000000001186255575251019984042,37409830491789422522427325,0.688372756499422977505275866861
24468694,1771236623,1218170984771956011019737965,1218171019453516664787407538,0.000000001186257962230522928128,37409830814303373178833066,0.688372763783123176040135149378
24468711,1771236827,1218171019453516664787407538,1218171314246824629156579253,0.000000001186258097198812216558,37409832835686285644618384,0.688372812445623649679760092113
24468714,1771236863,1218171314246824629156579253,1218171366269183309836762868,0.000000001186258042413296905857,37407399615282026713444347,0.688328039065131958018639579677
24468719,1771236923,1218171366269183309836762868,1218171452967479960339661930,0.000000001186180901650383530577,37407400584198131915712697,0.688328060266299668334966099792
24468720,1771236935,1218171452967479960339661930,1218171470307140480014323194,0.000000001186180894248896727315,37407878258845471816507361,0.688336850968595315158893299667
24468721,1771236947,1218171470307140480014323194,1218171487647022665696363807,0.000000001186196048793182860702,37407878424816512172050800,0.688336854697086830690011538536
24468729,1771237043,1218171487647022665696363807,1218171626366089652212774236,0.000000001186196111243227995867,37407893436918482614795722,0.688337136340097077713551243505
24468734,1771237103,1218171626366089652212774236,1218171713065549333724216895,0.000000001186196563196517755341,37407915126314925905353729,0.688337538815906535560884549341
24468739,1771237175,1218171713065549333724216895,1218171817104969419529237582,0.000000001186197257702698678536,37407667442009653024824000,0.688332985048251022597298742767
24468743,1771237223,1218171817104969419529237582,1218171886464128504420361685,0.000000001186189387455035109762,37407542949355683601286640,0.688330696975118283553740639036
24468746,1771237259,1218171886464128504420361685,1218171938483327289305889064,0.000000001186185433827486420619,37408276023058511132791345,0.688344188795991573925903139752
24468756,1771237379,1218171938483327289305889064,1218172111884070674541499704,0.000000001186208734941611007328,37408277682758920807277936,0.688344226080942256373873533448
24468762,1771237451,1218172111884070674541499704,1218172215924533169380340053,0.000000001186208754678909287223,37408320398184246398296786,0.688345016128245723585621362872
24468764,1771237475,1218172215924533169380340053,1218172250604728909209070803,0.000000001186210074610727360778,37408330302176774143276361,0.688345199727341872097952091281
24468774,1771237595,1218172250604728909209070803,1218172424005768326596290448,0.000000001186210457637670773739,37408236241577150430239296,0.688343475595399101329974200780
24468779,1771237655,1218172424005768326596290448,1218172510706079288992234055,0.000000001186207432279928670187,37408237071427557578440551,0.688343494237866559970484559017
24468801,1771237919,1218172510706079288992234055,1218172892187529293781646567,0.000000001186207601841263347731,37408268611705176435605186,0.688344089621653720811877974484
24468807,1771237991,1218172892187529293781646567,1218172996228033203453785148,0.000000001186208467871294523459,37408270564723734637535286,0.688344129606705878998695880000
24468810,1771238027,1218172996228033203453785148,1218173048248291206344638677,0.000000001186208501794775877404,37408271062633872184688686,0.688344140792190528621574685531
24468812,1771238051,1218173048248291206344638677,1218173082928464904008043356,0.000000001186208511046634278084,37408271394573966705193176,0.688344148249180109999656451691
24468813,1771238063,1218173082928464904008043356,1218173100268552276947244522,0.000000001186208520298492885559,37408271560544010802753257,0.688344151977675067222151028545
24468814,1771238075,1218173100268552276947244522,1218173117608639973647079293,0.000000001186208520298492885559,37408272526530575401383422,0.688344170427840684745035559899
24468820,1771238147,1218173117608639973647079293,1218173221649174023842705582,0.000000001186208591229408255812,37408101226943990415378568,0.688341022268915025961177889258
24468823,1771238183,1218173221649174023842705582,1218173273669206170406732576,0.000000001186203135716823453549,37409537568386046995033955,0.688367455429050867365958765731
24468825,1771238207,1218173273669206170406732576,1218173308350560428274841408,0.000000001186248673364550093122,37409537893361068639292212,0.688367462758014192480970905308
24468835,1771238327,1218173308350560428274841408,1218173481757348034648992317,0.000000001186248749229790136747,37409497832116195617961382,0.688366732342600262661846954870
24468845,1771238447,1218173481757348034648992317,1218173655163974627001667776,0.000000001186247478024427023661,37409225587473853510098375,0.688361729320012494248715029244
24468847,1771238471,1218173655163974627001667776,1218173689845050516988580160,0.000000001186238783127772528549,37409245064433067302625968,0.688362089078190964031023213465
24468849,1771238495,1218173689845050516988580160,1218173724526145450896465118,0.000000001186239393750436072385,37409677231852745966785501,0.688370043046486190796429127658
24468855,1771238567,1218173724526145450896465118,1218173828570638128938518049,0.000000001186253132760365808697,37409670026752413729589640,0.688369914509328051366310319281
24468862,1771238651,1218173828570638128938518049,1218173949955867439367432691,0.000000001186252913359148879977,37409278219185449113658166,0.688362709301045039289590476983
24468869,1771238735,1218173949955867439367432691,1218174071339837525343526572,0.000000001186240489434825683854,37408992207255428370293265,0.688357450913210433540712074318
24468872,1771238771,1218174071339837525343526572,1218174123361144962403955326,0.000000001186231384724894425467,37408991733853431470679542,0.688357444225007664151405606390
24468873,1771238783,1218174123361144962403955326,1218174140701581048992743966,0.000000001186231353885365940680,37408991544375080287391400,0.688357441412683068726607871213
24468876,1771238819,1218174140701581048992743966,1218174192722890526292037404,0.000000001186231366221177417313,37408992217892747017952877,0.688357455829613718023551882652
24468877,1771238831,1218174192722890526292037404,1218174210063327824599698103,0.000000001186231372389083155629,37408973236201974013380063,0.688357107208430241129804016964
24468880,1771238867,1218174210063327824599698103,1218174262084614804419299968,0.000000001186230786438042358264,37408973558500767230541172,0.688357115162630539551003039378
24468883,1771238903,1218174262084614804419299968,1218174314105904453963885004,0.000000001186230792605948096580,37408712825154248089969390,0.688352319246127053453676580830
24468887,1771238951,1218174314105904453963885004,1218174383467144004533688469,0.000000001186222536864178778160,37408723559465508974170962,0.688352519473367285840481599735
24468890,1771238987,1218174383467144004533688469,1218174435488091186455298539,0.000000001186222866847133296549,37408662986370641903095546,0.688351406847923397158695024700
24468893,1771239023,1218174435488091186455298539,1218174487508956356320376022,0.000000001186220948628462948995,37408673056495644642411130,0.688351594178607695262428478600
24468895,1771239047,1218174487508956356320376022,1218174522189543706140817097,0.000000001186221260107700459230,37408909801418578204173745,0.688355951836828627854458773072
24468898,1771239095,1218174522189543706140817097,1218174591551160327672068935,0.000000001186228781868692294665,37408776133590332717487635,0.688353494817587896470456598763
24468903,1771239155,1218174591551160327672068935,1218174678252876858622850987,0.000000001186224551918968514178,37408776963438240946858321,0.688353513460158050740744783980
24468907,1771239203,1218174678252876858622850987,1218174747614256065064526687,0.000000001186224567647127919410,37408778628142428673043876,0.688353546791123149795055269351
24468929,1771239467,1218174747614256065064526687,1218175129101929271513701224,0.000000001186224774131789095373,37408780432324284910073761,0.688353594827747161666309239081
24468933,1771239515,1218175129101929271513701224,1218175198463340580578011778,0.000000001186224678669430381926,37408439911682622098326080,0.688347331655168814812384425750
24468937,1771239563,1218175198463340580578011778,1218175267824124463313589701,0.000000001186213881750515902279,37408009022953096540731367,0.688339405261913617195546066796
24468940,1771239599,1218175267824124463313589701,1218175319844115768433792896,0.000000001186200212129525205039,37408086096204404070034588,0.688340825564816349846353205066
24468941,1771239611,1218175319844115768433792896,1218175337184149090096178318,0.000000001186202636116462372229,37408084676157020636041182,0.688340800107863692858245485695
24468944,1771239647,1218175337184149090096178318,1218175389204248561302702574,0.000000001186202611444839625758,37408085078348332066603972,0.688340809531928998765692995221
24468949,1771239707,1218175389204248561302702574,1218175475904420215310126443,0.000000001186202639817205773860,37408085908199434289509533,0.688340828174371699432754212467
24468958,1771239815,1218175475904420215310126443,1218175631964748204533746950,0.000000001186202697795519341803,37408087401931387430281389,0.688340861730770470217066758778
24468966,1771239911,1218175631964748204533746950,1218175770685062073852064261,0.000000001186202737886906227270,37408090931236109806368557,0.688340932070845124002289594500
24468977,1771240043,1218175770685062073852064261,1218175961425537433050106798,0.000000001186202874982628364160,37408188476508541042504691,0.688342734488972540773943364911
24469005,1771240379,1218175961425537433050106798,1218176446948148249990695538,0.000000001186206111511037731134,37408193123671798867468932,0.688342838886786601015899123013
24469015,1771240499,1218176446948148249990695538,1218176620349149123101999058,0.000000001186206107413786130056,37408204358274369406963320,0.688343052366330310221087529499
24469020,1771240559,1218176620349149123101999058,1218176707049684853978411092,0.000000001186206421976976302654,37408205188124911033872052,0.688343071008796325571665875032
24469021,1771240571,1218176707049684853978411092,1218176724389793125302651643,0.000000001186206410874746097761,37408205354095014262061453,0.688343074737289617459623514151
